order,cluster,parent_genre,child_genre,parent_colour,child_colour,normalised_child
5695,rhythm music,rhythm 'n' blues,irish hip hop,#66CC99,#62CBA0,irishhiphop
5696,rhythm music,rhythm 'n' blues,irish pub song,#66CC99,#5DCBA0,irishpubsong
5697,rhythm music,rhythm 'n' blues,irish trap,#66CC99,#5FC687,irishtrap
5698,rhythm music,rhythm 'n' blues,israeli hip hop,#66CC99,#6AD0A8,israelihiphop
5699,rhythm music,rhythm 'n' blues,israeli jazz,#66CC99,#5FCA89,israelijazz
5700,rhythm music,rhythm 'n' blues,israeli trap,#66CC99,#62CE94,israelitrap
5701,rhythm music,rhythm 'n' blues,italian lounge,#66CC99,#74D5AF,italianlounge
5702,rhythm music,rhythm 'n' blues,italian rockabilly,#66CC99,#7BCF9B,italianrockabilly
5703,rhythm music,rhythm 'n' blues,jalsat,#66CC99,#6DCCA5,jalsat
5704,rhythm music,rhythm 'n' blues,japanese instrumental,#66CC99,#5DCDA1,japaneseinstrumental
5705,rhythm music,rhythm 'n' blues,japanese jazztronica,#66CC99,#4EC895,japanesejazztronica
5706,rhythm music,rhythm 'n' blues,japanese pop rap,#66CC99,#58C18A,japanesepoprap
5707,rhythm music,rhythm 'n' blues,japanese vocal jazz,#66CC99,#5FC893,japanesevocaljazz
5708,rhythm music,rhythm 'n' blues,javanese dangdut,#66CC99,#57CC8F,javanesedangdut
5709,rhythm music,rhythm 'n' blues,jaw harp,#66CC99,#78D19A,jawharp
5710,rhythm music,rhythm 'n' blues,jazz accordion,#66CC99,#61C89A,jazzaccordion
5711,rhythm music,rhythm 'n' blues,jazz fusion,#66CC99,#7AD3A6,jazzfusion
5712,rhythm music,rhythm 'n' blues,jazz organ,#66CC99,#63CB8F,jazzorgan
5713,rhythm music,rhythm 'n' blues,jazz tuba,#66CC99,#4EC98E,jazztuba
5714,rhythm music,rhythm 'n' blues,jazz worship,#66CC99,#57CB9A,jazzworship
5715,rhythm music,rhythm 'n' blues,jazztronica,#66CC99,#6ACEA3,jazztronica
5716,rhythm music,rhythm 'n' blues,jig and reel,#66CC99,#65CE8F,jigandreel
5717,rhythm music,rhythm 'n' blues,kaneka,#66CC99,#6CCFA4,kaneka
5718,rhythm music,rhythm 'n' blues,kannada hip hop,#66CC99,#73CC9E,kannadahiphop
5719,rhythm music,rhythm 'n' blues,kannada indie,#66CC99,#53C791,kannadaindie
5720,rhythm music,rhythm 'n' blues,kannada pop,#66CC99,#7ACEA7,kannadapop
5721,rhythm music,rhythm 'n' blues,karadeniz pop,#66CC99,#5BC692,karadenizpop
5722,rhythm music,rhythm 'n' blues,kasi rap,#66CC99,#5CC38D,kasirap
5723,rhythm music,rhythm 'n' blues,kazakh indie,#66CC99,#60C690,kazakhindie
5724,rhythm music,rhythm 'n' blues,kenyan pop,#66CC99,#6ECFA5,kenyanpop
5725,rhythm music,rhythm 'n' blues,khaleeji iraqi,#66CC99,#5DCE9B,khaleejiiraqi
5726,rhythm music,rhythm 'n' blues,khaliji,#66CC99,#79D5A1,khaliji
5727,rhythm music,rhythm 'n' blues,kikuyu gospel,#66CC99,#71D4A6,kikuyugospel
5728,rhythm music,rhythm 'n' blues,k-indie,#66CC99,#6ECBA0,kindie
5729,rhythm music,rhythm 'n' blues,kleinkunst,#66CC99,#50CA84,kleinkunst
5730,rhythm music,rhythm 'n' blues,klezmer,#66CC99,#60CF99,klezmer
5731,rhythm music,rhythm 'n' blues,kollywood,#66CC99,#61C98D,kollywood
5732,rhythm music,rhythm 'n' blues,kolo,#66CC99,#5DC489,kolo
5733,rhythm music,rhythm 'n' blues,kompa,#66CC99,#6ECA93,kompa
5734,rhythm music,rhythm 'n' blues,korean jazz,#66CC99,#65D1A2,koreanjazz
5735,rhythm music,rhythm 'n' blues,kosovan pop,#66CC99,#78D1A0,kosovanpop
5736,rhythm music,rhythm 'n' blues,kumaoni pop,#66CC99,#67C990,kumaonipop
5737,rhythm music,rhythm 'n' blues,kurdish pop,#66CC99,#5CC58D,kurdishpop
5738,rhythm music,rhythm 'n' blues,kurdish rock,#66CC99,#6ED1A3,kurdishrock
5739,rhythm music,rhythm 'n' blues,lagu betawi,#66CC99,#78D4A4,lagubetawi
5740,rhythm music,rhythm 'n' blues,lagu jawa,#66CC99,#77D3AD,lagujawa
5741,rhythm music,rhythm 'n' blues,lagu timur,#66CC99,#5DC89E,lagutimur
5742,rhythm music,rhythm 'n' blues,lao pop,#66CC99,#6BD1A5,laopop
5743,rhythm music,rhythm 'n' blues,lapland hip hop,#66CC99,#54C78E,laplandhiphop
5744,rhythm music,rhythm 'n' blues,latin afrobeat,#66CC99,#66CF9B,latinafrobeat
5745,rhythm music,rhythm 'n' blues,latvian hip hop,#66CC99,#52C47E,latvianhiphop
5746,rhythm music,rhythm 'n' blues,lebanese pop,#66CC99,#6ACA95,lebanesepop
5747,rhythm music,rhythm 'n' blues,lesotho traditional,#66CC99,#50C78F,lesothotraditional
5748,rhythm music,rhythm 'n' blues,lexington ky indie,#66CC99,#6CCBA1,lexingtonkyindie
5749,rhythm music,rhythm 'n' blues,libyan pop,#66CC99,#6FCE9A,libyanpop
5750,rhythm music,rhythm 'n' blues,lithuanian folk,#66CC99,#6CCF91,lithuanianfolk
5751,rhythm music,rhythm 'n' blues,lithuanian jazz,#66CC99,#73D298,lithuanianjazz
5752,rhythm music,rhythm 'n' blues,lo-fi chill,#66CC99,#67CD92,lofichill
5753,rhythm music,rhythm 'n' blues,lo-fi study,#66CC99,#63CC8E,lofistudy
5754,rhythm music,rhythm 'n' blues,lo-fi vgm,#66CC99,#6BCFA1,lofivgm
5755,rhythm music,rhythm 'n' blues,louisiana blues,#66CC99,#54C991,louisianablues
5756,rhythm music,rhythm 'n' blues,lounge house,#66CC99,#56C489,loungehouse
5757,rhythm music,rhythm 'n' blues,macedonian hip hop,#66CC99,#62CE93,macedonianhiphop
5758,rhythm music,rhythm 'n' blues,magyar musicalek,#66CC99,#5ACB9D,magyarmusicalek
5759,rhythm music,rhythm 'n' blues,maine hip hop,#66CC99,#73D0A3,mainehiphop
5760,rhythm music,rhythm 'n' blues,makossa,#66CC99,#75CE9D,makossa
5761,rhythm music,rhythm 'n' blues,malagasy folk,#66CC99,#6FD1A2,malagasyfolk
5762,rhythm music,rhythm 'n' blues,malay rap,#66CC99,#7AD4A2,malayrap
5763,rhythm music,rhythm 'n' blues,malayalam cover,#66CC99,#56C88B,malayalamcover
5764,rhythm music,rhythm 'n' blues,malayalam indie,#66CC99,#53CA8D,malayalamindie
5765,rhythm music,rhythm 'n' blues,malayalam pop,#66CC99,#63C895,malayalampop
5766,rhythm music,rhythm 'n' blues,malaysian hip hop,#66CC99,#68CA94,malaysianhiphop
5767,rhythm music,rhythm 'n' blues,maltese hip hop,#66CC99,#58C49A,maltesehiphop
5768,rhythm music,rhythm 'n' blues,manguebeat,#66CC99,#66D0A0,manguebeat
5769,rhythm music,rhythm 'n' blues,manipuri pop,#66CC99,#51C680,manipuripop
5770,rhythm music,rhythm 'n' blues,mappila paattu,#66CC99,#5DC488,mappilapaattu
5771,rhythm music,rhythm 'n' blues,marathi hip hop,#66CC99,#6DD1A1,marathihiphop
5772,rhythm music,rhythm 'n' blues,marathi pop,#66CC99,#68CF9E,marathipop
5773,rhythm music,rhythm 'n' blues,mariachi cristiano,#66CC99,#50C97E,mariachicristiano
5774,rhythm music,rhythm 'n' blues,marwadi pop,#66CC99,#59C795,marwadipop
5775,rhythm music,rhythm 'n' blues,meenawati,#66CC99,#70CA94,meenawati
5776,rhythm music,rhythm 'n' blues,meme,#66CC99,#53C688,meme
5777,rhythm music,rhythm 'n' blues,memphis / deep / southern soul,#66CC99,#78CDA0,memphisdeepsouthernsoul
5778,rhythm music,rhythm 'n' blues,mezmur,#66CC99,#69CAA3,mezmur
5779,rhythm music,rhythm 'n' blues,mezwed,#66CC99,#64D09E,mezwed
5780,rhythm music,rhythm 'n' blues,milwaukee hip hop,#66CC99,#6FCAA4,milwaukeehiphop
5781,rhythm music,rhythm 'n' blues,mising pop,#66CC99,#53C390,misingpop
5782,rhythm music,rhythm 'n' blues,modern bhajan,#66CC99,#62CBA0,modernbhajan
5783,rhythm music,rhythm 'n' blues,molam,#66CC99,#68CFA8,molam
5784,rhythm music,rhythm 'n' blues,mongolian pop,#66CC99,#60CB89,mongolianpop
5785,rhythm music,rhythm 'n' blues,montana indie,#66CC99,#56C98F,montanaindie
5786,rhythm music,rhythm 'n' blues,morna,#66CC99,#7DD29F,morna
5787,rhythm music,rhythm 'n' blues,moroccan traditional,#66CC99,#52C790,moroccantraditional
5788,rhythm music,rhythm 'n' blues,mundart,#66CC99,#52C797,mundart
5789,rhythm music,rhythm 'n' blues,musica acoriana,#66CC99,#6FD09A,musicaacoriana
5790,rhythm music,rhythm 'n' blues,musica alagoana,#66CC99,#59C899,musicaalagoana
5791,rhythm music,rhythm 'n' blues,musica amapaense,#66CC99,#6BCD9F,musicaamapaense
5792,rhythm music,rhythm 'n' blues,musica angolana,#66CC99,#7BD2A8,musicaangolana
5793,rhythm music,rhythm 'n' blues,musica aragonesa,#66CC99,#76D5A7,musicaaragonesa
5794,rhythm music,rhythm 'n' blues,musica baiana,#66CC99,#78CDA2,musicabaiana
5795,rhythm music,rhythm 'n' blues,musica cabo-verdiana,#66CC99,#58C281,musicacaboverdiana
5796,rhythm music,rhythm 'n' blues,musica calabrese,#66CC99,#7CD3AC,musicacalabrese
5797,rhythm music,rhythm 'n' blues,musica caririense,#66CC99,#76D3AA,musicacaririense
5798,rhythm music,rhythm 'n' blues,musica catarinense,#66CC99,#68D094,musicacatarinense
5799,rhythm music,rhythm 'n' blues,musica cearense,#66CC99,#57C88E,musicacearense
5800,rhythm music,rhythm 'n' blues,musica chihuahuense,#66CC99,#55C998,musicachihuahuense
5801,rhythm music,rhythm 'n' blues,musica cristiana guatemalteca,#66CC99,#53C685,musicacristianaguatemalteca
5802,rhythm music,rhythm 'n' blues,musica gaucha,#66CC99,#71D29A,musicagaucha
5803,rhythm music,rhythm 'n' blues,musica juiz-forana,#66CC99,#78D19B,musicajuizforana
5804,rhythm music,rhythm 'n' blues,musica londrinense,#66CC99,#56CC86,musicalondrinense
5805,rhythm music,rhythm 'n' blues,musica madeirense,#66CC99,#7DD0A4,musicamadeirense
5806,rhythm music,rhythm 'n' blues,musica maranhense,#66CC99,#5BC684,musicamaranhense
5807,rhythm music,rhythm 'n' blues,musica mexiquense,#66CC99,#77D19F,musicamexiquense
5808,rhythm music,rhythm 'n' blues,musica nicaraguense,#66CC99,#71CF9F,musicanicaraguense
5809,rhythm music,rhythm 'n' blues,musica occitana,#66CC99,#6ACEA6,musicaoccitana
5810,rhythm music,rhythm 'n' blues,musica paraibana,#66CC99,#7BD1AA,musicaparaibana
5811,rhythm music,rhythm 'n' blues,musica per bambini,#66CC99,#6CCAA1,musicaperbambini
5812,rhythm music,rhythm 'n' blues,musica pernambucana,#66CC99,#7BCFA4,musicapernambucana
5813,rhythm music,rhythm 'n' blues,musica piauiense,#66CC99,#54CB8A,musicapiauiense
5814,rhythm music,rhythm 'n' blues,musica popular amazonense,#66CC99,#64CA9F,musicapopularamazonense
5815,rhythm music,rhythm 'n' blues,musica popular paraense,#66CC99,#6CCE99,musicapopularparaense
5816,rhythm music,rhythm 'n' blues,musica potiguar,#66CC99,#7AD3AB,musicapotiguar
5817,rhythm music,rhythm 'n' blues,musica purepecha,#66CC99,#6DCD9E,musicapurepecha
5818,rhythm music,rhythm 'n' blues,musica queretana,#66CC99,#58CB85,musicaqueretana
5819,rhythm music,rhythm 'n' blues,musica sammarinese,#66CC99,#6ACA90,musicasammarinese
5820,rhythm music,rhythm 'n' blues,musica sergipana,#66CC99,#6ED19A,musicasergipana
5821,rhythm music,rhythm 'n' blues,musica sul-mato-grossense,#66CC99,#64C896,musicasulmatogrossense
5822,rhythm music,rhythm 'n' blues,musica tlaxcalteca,#66CC99,#79D5A4,musicatlaxcalteca
5823,rhythm music,rhythm 'n' blues,musica triste brasileira,#66CC99,#60CEA4,musicatristebrasileira
5824,rhythm music,rhythm 'n' blues,musicas espiritas,#66CC99,#78CD99,musicasespiritas
5825,rhythm music,rhythm 'n' blues,musiikkia lapista,#66CC99,#52C694,musiikkialapista
5826,rhythm music,rhythm 'n' blues,musik anak-anak,#66CC99,#6ACCA0,musikanakanak
5827,rhythm music,rhythm 'n' blues,musique acadienne,#66CC99,#5FC79A,musiqueacadienne
5828,rhythm music,rhythm 'n' blues,musique nigerienne,#66CC99,#54C982,musiquenigerienne
5829,rhythm music,rhythm 'n' blues,musique tahitienne,#66CC99,#73CD96,musiquetahitienne
5830,rhythm music,rhythm 'n' blues,muzica lautareasca,#66CC99,#63C98E,muzicalautareasca
5831,rhythm music,rhythm 'n' blues,muzica moldoveneasca,#66CC99,#57CB93,muzicamoldoveneasca
5832,rhythm music,rhythm 'n' blues,nagpuri pop,#66CC99,#55C886,nagpuripop
5833,rhythm music,rhythm 'n' blues,naija old school,#66CC99,#71D1AC,naijaoldschool
5834,rhythm music,rhythm 'n' blues,nashville sound,#66CC99,#6BCA96,nashvillesound
5835,rhythm music,rhythm 'n' blues,native american contemporary,#66CC99,#6BCA96,nativeamericancontemporary
5836,rhythm music,rhythm 'n' blues,native american hip hop,#66CC99,#5CC58A,nativeamericanhiphop
5837,rhythm music,rhythm 'n' blues,ndombolo,#66CC99,#6AC995,ndombolo
5838,rhythm music,rhythm 'n' blues,neo / nu soul,#66CC99,#7ACE9B,neonusoul
5839,rhythm music,rhythm 'n' blues,neo-manele,#66CC99,#54C987,neomanele
5840,rhythm music,rhythm 'n' blues,neo-rockabilly,#66CC99,#66CA9A,neorockabilly
5841,rhythm music,rhythm 'n' blues,neotango,#66CC99,#69CB93,neotango
5842,rhythm music,rhythm 'n' blues,nepali pop,#66CC99,#59C693,nepalipop
5843,rhythm music,rhythm 'n' blues,nerdcore,#66CC99,#52CA89,nerdcore
5844,rhythm music,rhythm 'n' blues,neue deutsche welle,#66CC99,#62CBA1,neuedeutschewelle
5845,rhythm music,rhythm 'n' blues,neue volksmusik,#66CC99,#7BCEA5,neuevolksmusik
5846,rhythm music,rhythm 'n' blues,new jack smooth,#66CC99,#4CC991,newjacksmooth
5847,rhythm music,rhythm 'n' blues,new jack swing / swingbeat,#66CC99,#68CA8F,newjackswingswingbeat
5848,rhythm music,rhythm 'n' blues,new mexico music,#66CC99,#70D4A2,newmexicomusic
5849,rhythm music,rhythm 'n' blues,new orleans blues,#66CC99,#58CC9D,neworleansblues
5850,rhythm music,rhythm 'n' blues,nhac thieu nhi,#66CC99,#61CE94,nhacthieunhi
5851,rhythm music,rhythm 'n' blues,nordnorsk rap,#66CC99,#7BCFA8,nordnorskrap
5852,rhythm music,rhythm 'n' blues,norteno-sax,#66CC99,#6ACBA3,nortenosax
5853,rhythm music,rhythm 'n' blues,norwegian hip hop,#66CC99,#50C97F,norwegianhiphop
5854,rhythm music,rhythm 'n' blues,norwegian pop rap,#66CC99,#67CD99,norwegianpoprap
5855,rhythm music,rhythm 'n' blues,nouvelle chanson francaise,#66CC99,#5BCC94,nouvellechansonfrancaise
5856,rhythm music,rhythm 'n' blues,nova mpb,#66CC99,#69CB91,novampb
5857,rhythm music,rhythm 'n' blues,nova musica carioca,#66CC99,#5CC38A,novamusicacarioca
5858,rhythm music,rhythm 'n' blues,nova musica paulista,#66CC99,#5AC48E,novamusicapaulista
5859,rhythm music,rhythm 'n' blues,nu disco & funktronica,#66CC99,#57C591,nudisco&funktronica
5860,rhythm music,rhythm 'n' blues,nu jazz,#66CC99,#69CEA4,nujazz
5861,rhythm music,rhythm 'n' blues,ny roots,#66CC99,#65CE8F,nyroots
5862,rhythm music,rhythm 'n' blues,oaxaca indie,#66CC99,#55C889,oaxacaindie
5863,rhythm music,rhythm 'n' blues,oc rap,#66CC99,#5BC392,ocrap
5864,rhythm music,rhythm 'n' blues,odia pop,#66CC99,#6ECD9E,odiapop
5865,rhythm music,rhythm 'n' blues,ohio hip hop,#66CC99,#6ACE98,ohiohiphop
5866,rhythm music,rhythm 'n' blues,oromo pop,#66CC99,#70D4AE,oromopop
5867,rhythm music,rhythm 'n' blues,orquesta cubana,#66CC99,#6ACBA4,orquestacubana
5868,rhythm music,rhythm 'n' blues,orquestas de galicia,#66CC99,#5DCE9E,orquestasdegalicia
5869,rhythm music,rhythm 'n' blues,pacific islands pop,#66CC99,#6FCBA6,pacificislandspop
5870,rhythm music,rhythm 'n' blues,pagode,#66CC99,#66CD8D,pagode
5871,rhythm music,rhythm 'n' blues,pagode novo,#66CC99,#62C791,pagodenovo
5872,rhythm music,rhythm 'n' blues,pakistani pop,#66CC99,#6CCEA3,pakistanipop
5873,rhythm music,rhythm 'n' blues,palestinian alternative,#66CC99,#5DCD96,palestinianalternative
5874,rhythm music,rhythm 'n' blues,palestinian pop,#66CC99,#54C595,palestinianpop
5875,rhythm music,rhythm 'n' blues,parody,#66CC99,#72D0A8,parody
5876,rhythm music,rhythm 'n' blues,persian melodic rap,#66CC99,#69D295,persianmelodicrap
5877,rhythm music,rhythm 'n' blues,persian trap,#66CC99,#6ECEA7,persiantrap
5878,rhythm music,rhythm 'n' blues,perth hip hop,#66CC99,#71CFA3,perthhiphop
5879,rhythm music,rhythm 'n' blues,philly soul,#66CC99,#6FCD9A,phillysoul
5880,rhythm music,rhythm 'n' blues,phleng phuea chiwit,#66CC99,#5CCB98,phlengphueachiwit
5881,rhythm music,rhythm 'n' blues,pinoy indie,#66CC99,#78D5B1,pinoyindie
5882,rhythm music,rhythm 'n' blues,pixel,#66CC99,#76D299,pixel
5883,rhythm music,rhythm 'n' blues,plugg,#66CC99,#4EC787,plugg
5884,rhythm music,rhythm 'n' blues,plugg en espanol,#66CC99,#56CB91,pluggenespanol
5885,rhythm music,rhythm 'n' blues,plugg francais,#66CC99,#5ECF94,pluggfrancais
5886,rhythm music,rhythm 'n' blues,pluggnb,#66CC99,#7AD0A8,pluggnb
5887,rhythm music,rhythm 'n' blues,plunderphonics,#66CC99,#65C79F,plunderphonics
5888,rhythm music,rhythm 'n' blues,polish hip hop,#66CC99,#71CD94,polishhiphop
5889,rhythm music,rhythm 'n' blues,polish jazz,#66CC99,#78D5AD,polishjazz
5890,rhythm music,rhythm 'n' blues,polynesian hip hop,#66CC99,#64D08F,polynesianhiphop
5891,rhythm music,rhythm 'n' blues,pop boliviano,#66CC99,#6DD0A1,popboliviano
5892,rhythm music,rhythm 'n' blues,pop flamenco,#66CC99,#62C996,popflamenco
5893,rhythm music,rhythm 'n' blues,pop nacional,#66CC99,#66C78D,popnacional
5894,rhythm music,rhythm 'n' blues,pop paraguayo,#66CC99,#65C898,popparaguayo
5895,rhythm music,rhythm 'n' blues,pop peruano,#66CC99,#55C498,popperuano
5896,rhythm music,rhythm 'n' blues,pop teen brasileiro,#66CC99,#78CFA1,popteenbrasileiro
5897,rhythm music,rhythm 'n' blues,pop virale italiano,#66CC99,#69CC90,popviraleitaliano
5898,rhythm music,rhythm 'n' blues,portuguese pop,#66CC99,#66CEA3,portuguesepop
5899,rhythm music,rhythm 'n' blues,powwow,#66CC99,#5CC48A,powwow
5900,rhythm music,rhythm 'n' blues,puerto rican pop,#66CC99,#5BCBA0,puertoricanpop
5901,rhythm music,rhythm 'n' blues,punjabi folk,#66CC99,#74D4AE,punjabifolk
5902,rhythm music,rhythm 'n' blues,punta rock,#66CC99,#60CA9B,puntarock
5903,rhythm music,rhythm 'n' blues,pygmy music,#66CC99,#5DCA94,pygmymusic
5904,rhythm music,rhythm 'n' blues,qanun,#66CC99,#74CE99,qanun
5905,rhythm music,rhythm 'n' blues,quiet storm,#66CC99,#5FC79B,quietstorm
5906,rhythm music,rhythm 'n' blues,r&b,#66CC99,#4EC995,r&b
5907,rhythm music,rhythm 'n' blues,rajasthani pop,#66CC99,#64C7A2,rajasthanipop
5908,rhythm music,rhythm 'n' blues,rap alagoano,#66CC99,#5ECC9E,rapalagoano
5909,rhythm music,rhythm 'n' blues,rap galego,#66CC99,#70D09A,rapgalego
5910,rhythm music,rhythm 'n' blues,rap genovese,#66CC99,#53C294,rapgenovese
5911,rhythm music,rhythm 'n' blues,rap guarulhense,#66CC99,#66CB9B,rapguarulhense
5912,rhythm music,rhythm 'n' blues,rap napoletano,#66CC99,#50CA9A,rapnapoletano
5913,rhythm music,rhythm 'n' blues,rap portuense,#66CC99,#6FCF98,rapportuense
5914,rhythm music,rhythm 'n' blues,rap toscana,#66CC99,#6ED3A0,raptoscana
5915,rhythm music,rhythm 'n' blues,rap uliczny,#66CC99,#61CD99,rapuliczny
5916,rhythm music,rhythm 'n' blues,rare groove,#66CC99,#75D1AD,raregroove
5917,rhythm music,rhythm 'n' blues,reggae catala,#66CC99,#60CC9C,reggaecatala
5918,rhythm music,rhythm 'n' blues,reggae gaucho,#66CC99,#7BCFAC,reggaegaucho
5919,rhythm music,rhythm 'n' blues,reggae maghreb,#66CC99,#77D2A1,reggaemaghreb
5920,rhythm music,rhythm 'n' blues,reggae rock,#66CC99,#5ACC9D,reggaerock
5921,rhythm music,rhythm 'n' blues,relaxative,#66CC99,#5BC592,relaxative
5922,rhythm music,rhythm 'n' blues,rhythm and blues,#66CC99,#68CFA7,rhythmandblues
5923,rhythm music,rhythm 'n' blues,rhythm and boogie,#66CC99,#70D4A1,rhythmandboogie
5924,rhythm music,rhythm 'n' blues,rif,#66CC99,#54C397,rif
5925,rhythm music,rhythm 'n' blues,rio grande do sul indie,#66CC99,#71D09F,riograndedosulindie
5926,rhythm music,rhythm 'n' blues,rock baiano,#66CC99,#74D39C,rockbaiano
5927,rhythm music,rhythm 'n' blues,rock catala,#66CC99,#71CC96,rockcatala
5928,rhythm music,rhythm 'n' blues,rock uruguayo,#66CC99,#69CE93,rockuruguayo
5929,rhythm music,rhythm 'n' blues,rondalla,#66CC99,#5ACD9A,rondalla
5930,rhythm music,rhythm 'n' blues,rumba,#66CC99,#67C9A1,rumba
5931,rhythm music,rhythm 'n' blues,russian experimental electronic,#66CC99,#76D4B0,russianexperimentalelectronic
5932,rhythm music,rhythm 'n' blues,russian gangster rap,#66CC99,#58C890,russiangangsterrap
5933,rhythm music,rhythm 'n' blues,russian grime,#66CC99,#57C18D,russiangrime
5934,rhythm music,rhythm 'n' blues,russian hip hop,#66CC99,#77D09A,russianhiphop
5935,rhythm music,rhythm 'n' blues,russian plugg,#66CC99,#70CDA8,russianplugg
5936,rhythm music,rhythm 'n' blues,russian reggae,#66CC99,#5BCD86,russianreggae
5937,rhythm music,rhythm 'n' blues,sad rap,#66CC99,#61CA98,sadrap
5938,rhythm music,rhythm 'n' blues,salay,#66CC99,#68CD90,salay
5939,rhythm music,rhythm 'n' blues,salsa urbana,#66CC99,#54CA85,salsaurbana
5940,rhythm music,rhythm 'n' blues,samba de roda,#66CC99,#64D0A2,sambaderoda
5941,rhythm music,rhythm 'n' blues,samba gospel,#66CC99,#59C38C,sambagospel
5942,rhythm music,rhythm 'n' blues,samba reggae,#66CC99,#72D099,sambareggae
5943,rhythm music,rhythm 'n' blues,sambalpuri pop,#66CC99,#76CCA3,sambalpuripop
5944,rhythm music,rhythm 'n' blues,samba-rock,#66CC99,#5DCD90,sambarock
5945,rhythm music,rhythm 'n' blues,samoan pop,#66CC99,#5DC893,samoanpop
5946,rhythm music,rhythm 'n' blues,sandalwood,#66CC99,#55C997,sandalwood
5947,rhythm music,rhythm 'n' blues,sanfona,#66CC99,#5BC99C,sanfona
5948,rhythm music,rhythm 'n' blues,saraiki pop,#66CC99,#58CC96,saraikipop
5949,rhythm music,rhythm 'n' blues,scottish hip hop,#66CC99,#70D3AB,scottishhiphop
5950,rhythm music,rhythm 'n' blues,sda choir,#66CC99,#59C898,sdachoir
5951,rhythm music,rhythm 'n' blues,seattle hip hop,#66CC99,#79CFAB,seattlehiphop
5952,rhythm music,rhythm 'n' blues,sebene,#66CC99,#5EC485,sebene
5953,rhythm music,rhythm 'n' blues,second line,#66CC99,#75D1AB,secondline
5954,rhythm music,rhythm 'n' blues,sega mauricien,#66CC99,#7CD2AA,segamauricien
5955,rhythm music,rhythm 'n' blues,sesotho pop,#66CC99,#55C596,sesothopop
5956,rhythm music,rhythm 'n' blues,shabad,#66CC99,#7AD1B0,shabad
5957,rhythm music,rhythm 'n' blues,shanty,#66CC99,#4EC77E,shanty
5958,rhythm music,rhythm 'n' blues,sholawat,#66CC99,#72D39D,sholawat
5959,rhythm music,rhythm 'n' blues,siberian folk,#66CC99,#63C99E,siberianfolk
5960,rhythm music,rhythm 'n' blues,sindhi,#66CC99,#55C398,sindhi
5961,rhythm music,rhythm 'n' blues,singaporean hip hop,#66CC99,#78CD9D,singaporeanhiphop
5962,rhythm music,rhythm 'n' blues,singaporean pop,#66CC99,#7FD0A4,singaporeanpop
5963,rhythm music,rhythm 'n' blues,singeli,#66CC99,#5ACD92,singeli
